group_id,observable_count,shots,seed,replicate,aer_master_seed,aer_experiment_index,coefficient_weighted_group_mean_hartree,c_transpose_covariance_c_hartree_squared,variance_of_group_mean_hartree_squared
WT_TMP_G0465,2,250,2503,3,2501,2,-3.4258321707461423e-06,2.511368466473119e-09,1.0045473865892477e-11
WT_TMP_G0466,2,250,2503,3,2501,2,2.3550177344945525e-06,2.422149645147241e-09,9.688598580588964e-12
WT_TMP_G0467,1,250,2503,3,2501,2,4.813946111765655e-07,9.086402094012351e-10,3.6345608376049404e-12
WT_TMP_G0468,1,250,2503,3,2501,2,-1.9853311713684407e-06,5.070665636890649e-10,2.0282662547562595e-12
WT_TMP_G0469,1,250,2503,3,2501,2,-8.74271187005669e-07,1.4726880466817298e-10,5.89075218672692e-13
WT_TMP_G0470,1,250,2503,3,2501,2,-2.3483342386567374e-08,2.1622670133586015e-12,8.649068053434406e-15
WT_TMP_G0471,1,250,2503,3,2501,2,-1.0324788010492269e-07,1.8570784029009603e-11,7.428313611603841e-14
WT_TMP_G0472,1,250,2503,3,2501,2,-2.3159399462751656e-08,2.3319058139771517e-13,9.327623255908607e-16
WT_TMP_G0473,2,250,2503,3,2501,2,1.2755989357380604e-06,1.1914943465379634e-10,4.765977386151854e-13
WT_TMP_G0474,1,250,2503,3,2501,2,-5.395056382379951e-08,1.1412518068726526e-11,4.5650072274906104e-14
WT_TMP_G0475,3,250,2503,3,2501,2,4.873843220037956e-07,1.1895199053034718e-09,4.758079621213887e-12
WT_TMP_G0476,1,250,2503,3,2501,2,5.20887846582642e-08,4.2292243060634723e-13,1.6916897224253889e-15
WT_TMP_G0477,1,250,2503,3,2501,2,-2.6728439608200705e-09,2.801152245942193e-14,1.1204608983768773e-16
WT_TMP_G0478,1,250,2503,3,2501,2,3.7804346294331876e-07,7.614447280576874e-12,3.04577891223075e-14
WT_TMP_G0479,2,250,2503,3,2501,2,2.416959342924358e-07,5.912014820245458e-11,2.364805928098183e-13
WT_TMP_G0480,1,250,2503,3,2501,2,-2.0191198884397772e-07,3.9931899811023296e-11,1.5972759924409318e-13
WT_TMP_G0481,1,250,2503,3,2501,2,-1.0394893101066011e-06,1.6842723745930779e-10,6.737089498372312e-13
WT_TMP_G0482,1,250,2503,3,2501,2,-4.706593904264426e-07,2.1697475943668298e-10,8.678990377467319e-13
WT_TMP_G0483,1,250,2503,3,2501,2,-7.40085992164793e-08,9.541844197757803e-12,3.816737679103121e-14
WT_TMP_G0484,1,250,2503,3,2501,2,-5.25769736053164e-07,1.2018425779456745e-10,4.807370311782698e-13
WT_TMP_G0485,1,250,2503,3,2501,2,8.334205545322272e-08,4.1867277526498876e-13,1.6746911010599551e-15
WT_TMP_G0486,1,250,2503,3,2501,2,-1.8882697338329825e-07,1.1379641600312681e-11,4.551856640125073e-14
WT_TMP_G0487,1,250,2503,3,2501,2,1.0324788010492263e-07,1.8570784029009603e-11,7.428313611603841e-14
WT_TMP_G0488,1,250,2503,3,2501,2,-8.892393788672678e-08,3.437904363085231e-12,1.3751617452340923e-14
WT_TMP_G0489,2,250,2503,3,2501,2,1.0544307009688384e-06,2.8271175738276583e-10,1.1308470295310634e-12
WT_TMP_G0490,1,250,2503,3,2501,2,5.400523593663081e-07,3.148102872475326e-11,1.2592411489901304e-13
WT_TMP_G0491,1,250,2503,3,2501,2,1.2999307374565984e-08,4.125139277282932e-14,1.6500557109131728e-16
WT_TMP_G0492,2,250,2503,3,2501,2,-3.5747206000457614e-07,8.983462797529103e-10,3.5933851190116412e-12
WT_TMP_G0493,2,250,2503,3,2501,2,-7.824974364078333e-07,8.484731141223064e-11,3.393892456489226e-13
WT_TMP_G0494,1,250,2503,3,2501,2,-5.549686110089404e-08,3.9621954166395383e-13,1.5848781666558153e-15
WT_TMP_G0495,1,250,2503,3,2501,2,1.6940658945086007e-24,8.143764841439128e-14,3.2575059365756513e-16
WT_TMP_G0496,1,250,2503,3,2501,2,-1.7292948200645156e-07,1.1725397750356287e-10,4.690159100142515e-13
WT_TMP_G0497,1,250,2503,3,2501,2,5.870835596641843e-08,2.1593601823439073e-12,8.63744072937563e-15
WT_TMP_G0498,2,250,2503,3,2501,2,2.5298715352248787e-06,7.652930830792516e-10,3.0611723323170063e-12
WT_TMP_G0499,2,250,2503,3,2501,2,-5.76405684820329e-07,1.1406258166703828e-10,4.562503266681531e-13
WT_TMP_G0500,1,250,2503,3,2501,2,4.4461968943363385e-08,3.4438587808030637e-12,1.3775435123212255e-14
WT_TMP_G0501,1,250,2503,3,2501,2,-6.731823077460585e-07,1.1062762207035938e-10,4.425104882814375e-13
WT_TMP_G0502,1,250,2503,3,2501,2,1.3139809372823657e-08,1.0406973201998799e-14,4.16278928079952e-17
WT_TMP_G0503,1,250,2503,3,2501,2,-1.3490372234024855e-07,3.170412843913394e-11,1.2681651375653576e-13
WT_TMP_G0504,1,250,2503,3,2501,2,-4.76778494728901e-09,3.565875764009827e-13,1.4263503056039307e-15
WT_TMP_G0505,2,250,2503,3,2501,2,6.121426033390961e-07,1.471524646061392e-09,5.886098584245568e-12
WT_TMP_G0506,2,250,2503,3,2501,2,-9.584467577185617e-07,1.0165701744234639e-10,4.0662806976938555e-13
WT_TMP_G0507,1,250,2503,3,2501,2,4.5733801709178395e-09,3.2810095971618477e-13,1.3124038388647391e-15
WT_TMP_G0508,1,250,2503,3,2501,2,-8.414778846825717e-08,1.1107550717995598e-10,4.443020287198239e-13
WT_TMP_G0509,1,250,2503,3,2501,2,1.2677654873794488e-08,6.301839703665129e-13,2.5207358814660514e-15
WT_TMP_G0510,2,250,2503,3,2501,2,-1.141350745536751e-05,5.471467459044043e-08,2.1885869836176172e-10
WT_TMP_G0511,1,250,2503,3,2501,2,-5.395056382379947e-08,1.1412518068726526e-11,4.5650072274906104e-14
WT_TMP_G0512,1,250,2503,3,2501,2,-1.1962420449796907e-07,5.610836688352892e-11,2.2443346753411568e-13
WT_TMP_G0513,2,250,2503,3,2501,2,-3.5998917159600043e-07,5.560576615406921e-11,2.2242306461627682e-13
WT_TMP_G0514,1,250,2503,3,2501,2,4.5767928261724386e-07,4.03590503155396e-11,1.6143620126215838e-13
WT_TMP_G0515,1,250,2503,3,2501,2,1.1585115848209995e-07,8.408644914765317e-12,3.363457965906127e-14
WT_TMP_G0516,2,250,2503,3,2501,2,4.314015948246909e-06,3.1031061508961593e-09,1.2412424603584637e-11
WT_TMP_G0517,1,250,2503,3,2501,2,1.538097348566332e-08,3.0434536912650404e-14,1.217381476506016e-16
WT_TMP_G0518,1,250,2503,3,2501,2,-1.8926518290543054e-08,1.4045298069231713e-12,5.618119227692685e-15
WT_TMP_G0519,1,250,2503,3,2501,2,-3.125327079495853e-08,4.2466587895151993e-13,1.6986635158060798e-15
WT_TMP_G0520,1,250,2503,3,2501,2,0.0,4.4433952830725805e-14,1.7773581132290322e-16
WT_TMP_G0521,1,250,2503,3,2501,2,-1.3139241122455537e-08,1.0815978528011306e-13,4.3263914112045225e-16
WT_TMP_G0522,1,250,2503,3,2501,2,-1.5834035603113765e-06,1.5707551254210928e-09,6.283020501684371e-12
WT_TMP_G0523,1,250,2503,3,2501,2,8.441468205585007e-07,1.7395389938424161e-10,6.958155975369665e-13
WT_TMP_G0524,1,250,2503,3,2501,2,1.3258602902450172e-06,3.062411025482612e-09,1.2249644101930447e-11
WT_TMP_G0525,1,250,2503,3,2501,2,5.148035160069689e-07,1.2566041084353143e-11,5.026416433741257e-14
WT_TMP_G0526,1,250,2503,3,2501,2,-5.87653237852304e-08,6.0160331296260205e-12,2.406413251850408e-14
WT_TMP_G0527,1,250,2503,3,2501,2,-1.817751411942028e-08,3.034031234016541e-14,1.2136124936066165e-16
WT_TMP_G0528,2,250,2503,3,2501,2,-6.117448982667862e-08,1.0653383710733947e-10,4.261353484293579e-13
WT_TMP_G0529,1,250,2503,3,2501,2,-3.20703929938077e-07,9.444079400649629e-12,3.777631760259851e-14
WT_TMP_G0530,1,250,2503,3,2501,2,1.4402456790817895e-08,8.133222708662945e-13,3.253289083465178e-15
WT_TMP_G0531,1,250,2503,3,2501,2,-8.801417311336751e-09,1.2074731900962159e-14,4.829892760384864e-17
WT_TMP_G0532,1,250,2503,3,2501,2,1.8233020488540752e-06,1.0610058050256696e-09,4.2440232201026786e-12
WT_TMP_G0533,1,250,2503,3,2501,2,1.6249134218207468e-09,4.141840246016871e-14,1.6567360984067485e-16
WT_TMP_G0534,1,250,2503,3,2501,2,-3.3881317890172014e-24,3.281219595215942e-13,1.3124878380863766e-15
WT_TMP_G0535,1,250,2503,3,2501,2,-1.7292948200645161e-06,1.1428153175160004e-10,4.571261270064002e-13
WT_TMP_G0536,1,250,2503,3,2501,2,-5.42754245711844e-10,4.6210359873756544e-15,1.8484143949502618e-17
WT_TMP_G0537,1,250,2503,3,2501,2,0.0,1.6819400549934576e-09,6.72776021997383e-12
WT_TMP_G0538,1,250,2503,3,2501,2,6.6821099020501764e-09,2.7973865333012104e-14,1.1189546133204842e-16
WT_TMP_G0539,1,250,2503,3,2501,2,-1.7207980017487102e-07,1.855175658635693e-11,7.420702634542772e-14
WT_TMP_G0540,1,250,2503,3,2501,2,2.6288486802658197e-07,1.2039241578805343e-10,4.815696631522138e-13
WT_TMP_G0541,1,250,2503,3,2501,2,-4.1911264239782745e-07,1.3883018168981673e-11,5.553207267592669e-14
WT_TMP_G0542,1,250,2503,3,2501,2,-1.099914030783311e-07,1.1849860661178647e-11,4.7399442644714584e-14
WT_TMP_G0543,1,250,2503,3,2501,2,-1.907113978915604e-08,3.5624523041749476e-13,1.424980921669979e-15
WT_TMP_G0544,1,250,2503,3,2501,2,-2.3405689981300522e-08,3.432164918317962e-13,1.3728659673271847e-15
WT_TMP_G0545,1,250,2503,3,2501,2,-9.749480530924487e-09,4.1325619300535714e-14,1.6530247720214285e-16
WT_TMP_G0546,1,250,2503,3,2501,2,-3.5506986962393604e-08,1.9777005449857366e-11,7.910802179942947e-14
WT_TMP_G0547,1,250,2503,3,2501,2,0.0,3.1773856587059593e-11,1.2709542634823838e-13
WT_TMP_G0548,1,250,2503,3,2501,2,-1.514339916329832e-07,3.994980763975526e-11,1.5979923055902103e-13
WT_TMP_G0549,1,250,2503,3,2501,2,2.665201862007706e-08,1.36860665134409e-13,5.47442660537636e-16
WT_TMP_G0550,1,250,2503,3,2501,2,-9.202837299862602e-07,2.702987318645922e-10,1.0811949274583688e-12
WT_TMP_G0551,1,250,2503,3,2501,2,7.650741757689364e-07,3.118616733562534e-11,1.2474466934250136e-13
WT_TMP_G0552,1,250,2503,3,2501,2,1.0374459420118127e-07,3.435037421221089e-12,1.3740149684884357e-14
WT_TMP_G0553,1,250,2503,3,2501,2,-7.108805099937173e-08,7.877084156190362e-13,3.150833662476145e-15
WT_TMP_G0554,1,250,2503,3,2501,2,-8.637413484922643e-07,1.821233419791502e-10,7.284933679166008e-13
WT_TMP_G0555,2,250,2503,3,2501,2,7.742548991099372e-07,5.432248068370153e-10,2.1728992273480613e-12
WT_TMP_G0556,1,250,2503,3,2501,2,1.6249134218207468e-09,4.1418402460168705e-14,1.6567360984067483e-16
WT_TMP_G0557,1,250,2503,3,2501,2,3.669444969437077e-08,2.0988095342104688e-13,8.395238136841875e-16
WT_TMP_G0558,1,250,2503,3,2501,2,-1.1845341608923142e-08,1.3743297234193197e-13,5.497318893677279e-16
WT_TMP_G0559,1,250,2503,3,2501,2,4.9339066144319535e-08,9.544899347667437e-12,3.817959739066975e-14
WT_TMP_G0560,1,250,2503,3,2501,2,1.9766335937149223e-07,6.806444328551735e-11,2.7225777314206936e-13
WT_TMP_G0561,1,250,2503,3,2501,2,-1.406428111570603e-06,4.828733834362886e-10,1.931493533745154e-12
WT_TMP_G0562,1,250,2503,3,2501,2,2.1876393595559315e-07,1.527397154115273e-11,6.109588616461092e-14
WT_TMP_G0563,1,250,2503,3,2501,2,-4.2073894234128654e-07,1.1090488428106203e-10,4.4361953712424813e-13
WT_TMP_G0564,1,250,2503,3,2501,2,-4.5733801709178405e-08,3.26021978980656e-13,1.304087915922624e-15
WT_TMP_G0565,1,250,2503,3,2501,2,-1.7602834622673506e-09,1.214939690981835e-14,4.85975876392734e-17
WT_TMP_G0566,1,250,2503,3,2501,2,-2.383892473644504e-08,3.560398228274021e-13,1.4241592913096085e-15
WT_TMP_G0567,1,250,2503,3,2501,2,-2.5397843052978867e-08,2.8044654117730003e-13,1.1217861647092002e-15
WT_TMP_G0568,1,250,2503,3,2501,2,-3.051195217448293e-07,4.047589007777578e-11,1.619035603111031e-13
WT_TMP_G0569,1,250,2503,3,2501,2,2.9142372900188976e-07,1.4795095559046505e-10,5.918038223618602e-13
WT_TMP_G0570,1,250,2503,3,2501,2,2.5523174727275004e-07,6.380653290232166e-11,2.5522613160928664e-13
WT_TMP_G0571,1,250,2503,3,2501,2,1.724987706132848e-07,2.7322666080891083e-12,1.0929066432356433e-14
WT_TMP_G0572,1,250,2503,3,2501,2,1.0417756931652837e-08,4.255376031241062e-13,1.7021504124964247e-15
WT_TMP_G0573,1,250,2503,3,2501,2,-3.8142279578312074e-08,3.551497232703336e-13,1.4205988930813343e-15
WT_TMP_G0574,1,250,2503,3,2501,2,-1.5897965042607026e-07,4.40302374789919e-11,1.761209499159676e-13
WT_TMP_G0575,1,250,2503,3,2501,2,-1.1454360223554153e-06,2.527901247244937e-10,1.0111604988979747e-12
WT_TMP_G0576,1,250,2503,3,2501,2,-1.1845341608923139e-08,1.37432972341932e-13,5.49731889367728e-16
